Date,HomeTeam,AwayTeam,FTHG,FTAG
25/08/2025,Albacete,Racing Santander,2,3
25/08/2025,Cordoba,Las Palmas,1,3
29/08/2025,Real Sociedad II,Almeria,2,2
29/08/2025,Sporting Gijon,Cultural Leonesa,1,0
30/08/2025,Castellón,Zaragoza,1,1
30/08/2025,Racing Santander,AD Ceuta FC,4,1
30/08/2025,Valladolid,Cordoba,0,0
31/08/2025,Cadiz,Albacete,2,1
31/08/2025,FC Andorra,Burgos,2,1
31/08/2025,Granada CF,Mirandes,1,2
31/08/2025,Las Palmas,Malaga,0,1
01/09/2025,Huesca,Eibar,2,1
01/09/2025,Leganes,Deportivo La Coruna,2,2
05/09/2025,Albacete,Mirandes,1,4
05/09/2025,Cordoba,Castellón,2,1
06/09/2025,Deportivo La Coruna,Sporting Gijon,1,0
06/09/2025,Malaga,Granada CF,2,2
06/09/2025,Zaragoza,Valladolid,1,1
07/09/2025,AD Ceuta FC,Huesca,2,1
07/09/2025,Almeria,Racing Santander,2,3
07/09/2025,Burgos,Las Palmas,0,0
07/09/2025,Cultural Leonesa,Leganes,0,0
07/09/2025,Real Sociedad II,Cadiz,3,3
08/09/2025,Eibar,FC Andorra,2,0
12/09/2025,Las Palmas,Real Sociedad II,2,1
13/09/2025,Cadiz,Eibar,1,0
13/09/2025,Huesca,Malaga,1,0
13/09/2025,Mirandes,Deportivo La Coruna,1,5
13/09/2025,Valladolid,Almeria,3,1
14/09/2025,Castellón,AD Ceuta FC,3,3
14/09/2025,FC Andorra,Cordoba,3,1
14/09/2025,Granada CF,Leganes,0,2
14/09/2025,Racing Santander,Cultural Leonesa,2,4
14/09/2025,Sporting Gijon,Burgos,2,3
15/09/2025,Zaragoza,Albacete,0,0
19/09/2025,Deportivo La Coruna,Huesca,4,0
20/09/2025,Almeria,Sporting Gijon,2,1
20/09/2025,Cultural Leonesa,Castellón,1,3
20/09/2025,FC Andorra,Mirandes,1,1
20/09/2025,Leganes,Las Palmas,0,1
21/09/2025,AD Ceuta FC,Zaragoza,1,0
21/09/2025,Albacete,Valladolid,2,0
21/09/2025,Cordoba,Racing Santander,2,2
21/09/2025,Eibar,Real Sociedad II,2,1
21/09/2025,Malaga,Cadiz,0,1
22/09/2025,Burgos,Granada CF,1,1
26/09/2025,Mirandes,Zaragoza,0,1
27/09/2025,Eibar,Deportivo La Coruna,1,1
27/09/2025,Las Palmas,Almeria,0,1
27/09/2025,Racing Santander,FC Andorra,1,2
28/09/2025,Burgos,Malaga,2,1
28/09/2025,Cadiz,AD Ceuta FC,0,0
28/09/2025,Huesca,Granada CF,0,1
28/09/2025,Real Sociedad II,Cordoba,1,1
28/09/2025,Sporting Gijon,Albacete,3,4
28/09/2025,Valladolid,Cultural Leonesa,0,1
29/09/2025,Leganes,Castellón,0,1
03/10/2025,AD Ceuta FC,Eibar,1,0
04/10/2025,Deportivo La Coruna,Almeria,1,1
04/10/2025,FC Andorra,Leganes,1,2
04/10/2025,Granada CF,Real Sociedad II,5,2
04/10/2025,Huesca,Burgos,2,1
05/10/2025,Castellón,Sporting Gijon,3,1
05/10/2025,Las Palmas,Cadiz,1,0
05/10/2025,Racing Santander,Malaga,3,0
05/10/2025,Valladolid,Mirandes,1,1
05/10/2025,Zaragoza,Cordoba,0,1
06/10/2025,Cultural Leonesa,Albacete,0,0
10/10/2025,Granada CF,Las Palmas,0,0
11/10/2025,Almeria,Zaragoza,4,2
11/10/2025,Mirandes,Leganes,0,0
11/10/2025,Real Sociedad II,FC Andorra,3,0
12/10/2025,Albacete,AD Ceuta FC,0,0
12/10/2025,Burgos,Valladolid,0,1
12/10/2025,Cadiz,Huesca,1,0
