Date,HomeTeam,AwayTeam,FTHG,FTAG
01/11/2025,Molde,Rosenborg,4,2
01/11/2025,Valerenga,Bodo/Glimt,3,1
02/11/2025,Bryne,Brann,2,1
02/11/2025,Fredrikstad,Kristiansund BK,3,1
02/11/2025,Ham-Kam,Sandefjord,3,1
02/11/2025,KFUM Oslo,Haugesund,1,4
02/11/2025,Stromsgodset,Viking,1,2
02/11/2025,Tromso,Sarpsborg 08 FF,4,0
08/11/2025,Sarpsborg 08 FF,Fredrikstad,0,2
08/11/2025,Viking,Ham-Kam,3,0
09/11/2025,Bodo/Glimt,Bryne,5,0
09/11/2025,Brann,KFUM Oslo,1,1
09/11/2025,Haugesund,Molde,0,2
09/11/2025,Kristiansund BK,Stromsgodset,2,1
09/11/2025,Rosenborg,Valerenga,1,0
09/11/2025,Sandefjord,Tromso,1,0
21/11/2025,KFUM Oslo,Bodo/Glimt,1,2
22/11/2025,Molde,Brann,4,0
22/11/2025,Stromsgodset,Sandefjord,2,6
22/11/2025,Tromso,Rosenborg,1,0
23/11/2025,Bryne,Sarpsborg 08 FF,0,3
23/11/2025,Fredrikstad,Viking,0,1
23/11/2025,Ham-Kam,Haugesund,5,0
30/11/2025,Bodo/Glimt,Fredrikstad,5,0
30/11/2025,Brann,Ham-Kam,3,1
30/11/2025,Haugesund,Bryne,1,4
30/11/2025,Kristiansund BK,Tromso,1,3
30/11/2025,Rosenborg,Stromsgodset,6,0
30/11/2025,Sandefjord,KFUM Oslo,2,0
30/11/2025,Sarpsborg 08 FF,Molde,1,0
30/11/2025,Viking,Valerenga,5,1
07/12/2025,Bryne,Aalesund,0,4
11/12/2025,Aalesund,Bryne,0,1
14/03/2026,Ham-Kam,Viking,2,1
14/03/2026,Molde,Rosenborg,2,0
15/03/2026,Aalesund,Lillestrom,1,3
15/03/2026,KFUM Oslo,Start,2,0
15/03/2026,Kristiansund BK,Brann,3,2
15/03/2026,Tromso,Fredrikstad,4,0
15/03/2026,Valerenga,Sandefjord,1,0
21/03/2026,Start,Aalesund,1,1
21/03/2026,Viking,Molde,4,1
22/03/2026,Brann,Tromso,1,2
22/03/2026,Fredrikstad,KFUM Oslo,3,1
22/03/2026,Rosenborg,Valerenga,0,2
22/03/2026,Sandefjord,Sarpsborg 08 FF,0,2
06/04/2026,Ham-Kam,Brann,1,5
06/04/2026,Kristiansund BK,Bodo/Glimt,0,3
06/04/2026,Molde,Lillestrom,0,1
06/04/2026,Sarpsborg 08 FF,Start,1,1
06/04/2026,Tromso,Rosenborg,2,0
06/04/2026,Valerenga,Viking,0,1
07/04/2026,Aalesund,Fredrikstad,2,3
07/04/2026,KFUM Oslo,Sandefjord,1,2
11/04/2026,Lillestrom,Start,3,1
11/04/2026,Tromso,Kristiansund BK,2,0
11/04/2026,Viking,Bodo/Glimt,5,0
12/04/2026,Aalesund,KFUM Oslo,2,2
12/04/2026,Brann,Sandefjord,0,1
12/04/2026,Fredrikstad,Valerenga,1,1
12/04/2026,Molde,Ham-Kam,4,1
12/04/2026,Rosenborg,Sarpsborg 08 FF,2,1
15/04/2026,Sarpsborg 08 FF,Bodo/Glimt,1,1
15/04/2026,Tromso,Lillestrom,0,0
18/04/2026,Bodo/Glimt,Aalesund,3,0
18/04/2026,Sandefjord,Rosenborg,0,0
18/04/2026,Viking,Brann,3,2
19/04/2026,Ham-Kam,KFUM Oslo,4,0
19/04/2026,Kristiansund BK,Fredrikstad,2,0
19/04/2026,Sarpsborg 08 FF,Tromso,0,1
19/04/2026,Start,Molde,1,1
19/04/2026,Valerenga,Lillestrom,0,2
25/04/2026,Fredrikstad,Viking,1,2
25/04/2026,Rosenborg,Brann,1,1
26/04/2026,Aalesund,Kristiansund BK,1,1
26/04/2026,Ham-Kam,Start,2,1
26/04/2026,KFUM Oslo,Sarpsborg 08 FF,1,0
26/04/2026,Lillestrom,Bodo/Glimt,0,2
26/04/2026,Molde,Valerenga,5,1
26/04/2026,Tromso,Sandefjord,3,1
29/04/2026,Tromso,Brann,0,5
30/04/2026,Bodo/Glimt,Start,5,0
01/05/2026,Viking,Rosenborg,3,0
02/05/2026,Brann,Fredrikstad,3,1
03/05/2026,Kristiansund BK,Ham-Kam,1,1
03/05/2026,Lillestrom,Sarpsborg 08 FF,4,0
03/05/2026,Sandefjord,Aalesund,1,0
03/05/2026,Start,Tromso,1,1
03/05/2026,Valerenga,KFUM Oslo,2,2
04/05/2026,Bodo/Glimt,Molde,0,1
08/05/2026,Ham-Kam,Valerenga,1,0
09/05/2026,Sarpsborg 08 FF,Fredrikstad,2,1
10/05/2026,KFUM Oslo,Viking,0,2
10/05/2026,Rosenborg,Lillestrom,2,0
10/05/2026,Sandefjord,Kristiansund BK,2,0
10/05/2026,Tromso,Molde,2,0
16/05/2026,Bodo/Glimt,Tromso,5,0
16/05/2026,Brann,KFUM Oslo,2,1
16/05/2026,Fredrikstad,Ham-Kam,2,1
16/05/2026,Lillestrom,Sandefjord,3,1
16/05/2026,Molde,Kristiansund BK,1,0
16/05/2026,Rosenborg,Aalesund,2,3
16/05/2026,Valerenga,Sarpsborg 08 FF,3,2
16/05/2026,Viking,Start,6,3
