Date,HomeTeam,AwayTeam,FTHG,FTAG
26/01/2025,Vallecano,Girona,2,1
26/01/2025,Sociedad,Getafe,0,3
26/01/2025,Ath Bilbao,Leganes,0,0
26/01/2025,Barcelona,Valencia,7,1
27/01/2025,Alaves,Celta,1,1
31/01/2025,Leganes,Vallecano,0,1
01/02/2025,Getafe,Sevilla,0,0
01/02/2025,Villarreal,Valladolid,5,1
01/02/2025,Ath Madrid,Mallorca,2,0
01/02/2025,Espanol,Real Madrid,1,0
02/02/2025,Barcelona,Alaves,1,0
02/02/2025,Valencia,Celta,2,1
02/02/2025,Osasuna,Sociedad,2,1
02/02/2025,Betis,Ath Bilbao,2,2
03/02/2025,Girona,Las Palmas,2,1
07/02/2025,Vallecano,Valladolid,1,0
08/02/2025,Celta,Betis,3,2
08/02/2025,Ath Bilbao,Girona,3,0
08/02/2025,Las Palmas,Villarreal,1,2
08/02/2025,Real Madrid,Ath Madrid,1,1
09/02/2025,Alaves,Getafe,0,1
09/02/2025,Valencia,Leganes,2,0
09/02/2025,Sociedad,Espanol,2,1
09/02/2025,Sevilla,Barcelona,1,4
10/02/2025,Mallorca,Osasuna,1,1
14/02/2025,Girona,Getafe,1,2
15/02/2025,Leganes,Alaves,3,3
15/02/2025,Osasuna,Real Madrid,1,1
15/02/2025,Ath Madrid,Celta,1,1
15/02/2025,Villarreal,Valencia,1,1
16/02/2025,Espanol,Ath Bilbao,1,1
16/02/2025,Valladolid,Sevilla,0,4
16/02/2025,Mallorca,Las Palmas,3,1
16/02/2025,Betis,Sociedad,3,0
17/02/2025,Barcelona,Vallecano,1,0
21/02/2025,Celta,Osasuna,1,0
22/02/2025,Alaves,Espanol,0,1
22/02/2025,Vallecano,Villarreal,0,1
22/02/2025,Valencia,Ath Madrid,0,3
22/02/2025,Las Palmas,Barcelona,0,2
23/02/2025,Ath Bilbao,Valladolid,7,1
23/02/2025,Real Madrid,Girona,2,0
23/02/2025,Getafe,Betis,1,2
23/02/2025,Sociedad,Leganes,3,0
24/02/2025,Sevilla,Mallorca,1,1
28/02/2025,Valladolid,Las Palmas,1,1
01/03/2025,Girona,Celta,2,2
01/03/2025,Vallecano,Sevilla,1,1
01/03/2025,Betis,Real Madrid,2,1
01/03/2025,Ath Madrid,Ath Bilbao,1,0
02/03/2025,Leganes,Getafe,1,0
02/03/2025,Barcelona,Sociedad,4,0
02/03/2025,Mallorca,Alaves,1,1
02/03/2025,Osasuna,Valencia,3,3
08/03/2025,Celta,Leganes,2,1
08/03/2025,Alaves,Villarreal,1,0
08/03/2025,Valencia,Valladolid,2,1
09/03/2025,Getafe,Ath Madrid,2,1
09/03/2025,Real Madrid,Vallecano,2,1
09/03/2025,Ath Bilbao,Mallorca,1,1
09/03/2025,Betis,Las Palmas,1,0
09/03/2025,Sociedad,Sevilla,0,1
10/03/2025,Espanol,Girona,1,1
14/03/2025,Las Palmas,Alaves,2,2
15/03/2025,Valladolid,Celta,0,1
15/03/2025,Mallorca,Espanol,2,1
15/03/2025,Villarreal,Real Madrid,1,2
15/03/2025,Girona,Valencia,1,1
16/03/2025,Leganes,Betis,2,3
16/03/2025,Sevilla,Ath Bilbao,0,1
16/03/2025,Osasuna,Getafe,1,2
16/03/2025,Vallecano,Sociedad,2,2
16/03/2025,Ath Madrid,Barcelona,2,4
27/03/2025,Barcelona,Osasuna,3,0
29/03/2025,Sociedad,Valladolid,2,1
29/03/2025,Espanol,Ath Madrid,1,1
29/03/2025,Alaves,Vallecano,0,2
29/03/2025,Real Madrid,Leganes,3,2
30/03/2025,Getafe,Villarreal,1,2
30/03/2025,Barcelona,Girona,4,1
30/03/2025,Ath Bilbao,Osasuna,0,0
30/03/2025,Valencia,Mallorca,1,0
30/03/2025,Betis,Sevilla,2,1
31/03/2025,Celta,Las Palmas,1,1
04/04/2025,Vallecano,Espanol,0,4
05/04/2025,Girona,Alaves,0,1
05/04/2025,Real Madrid,Valencia,1,2
05/04/2025,Mallorca,Celta,1,2
05/04/2025,Barcelona,Betis,1,1
06/04/2025,Las Palmas,Sociedad,1,3
06/04/2025,Sevilla,Ath Madrid,1,2
06/04/2025,Valladolid,Getafe,0,4
06/04/2025,Villarreal,Ath Bilbao,0,0
07/04/2025,Leganes,Osasuna,1,1
11/04/2025,Valencia,Sevilla,1,0
12/04/2025,Sociedad,Mallorca,0,2
12/04/2025,Getafe,Las Palmas,1,3
12/04/2025,Celta,Espanol,0,2
12/04/2025,Leganes,Barcelona,0,1
13/04/2025,Osasuna,Girona,2,1
13/04/2025,Alaves,Real Madrid,0,1
13/04/2025,Betis,Villarreal,1,2
13/04/2025,Ath Bilbao,Vallecano,3,1
14/04/2025,Ath Madrid,Valladolid,4,2
18/04/2025,Espanol,Getafe,1,0
19/04/2025,Vallecano,Valencia,1,1
19/04/2025,Barcelona,Celta,4,3
19/04/2025,Mallorca,Leganes,0,0
19/04/2025,Las Palmas,Ath Madrid,1,0
20/04/2025,Valladolid,Osasuna,2,3
20/04/2025,Villarreal,Sociedad,2,2
20/04/2025,Sevilla,Alaves,1,1
20/04/2025,Real Madrid,Ath Bilbao,1,0
21/04/2025,Girona,Betis,1,3
22/04/2025,Valencia,Espanol,1,1
22/04/2025,Barcelona,Mallorca,1,0
23/04/2025,Ath Bilbao,Las Palmas,1,0
23/04/2025,Celta,Villarreal,3,0
23/04/2025,Alaves,Sociedad,1,0
23/04/2025,Getafe,Real Madrid,0,1
