Date,HomeTeam,AwayTeam,FTHG,FTAG
11/04/2026,Farense,Sporting CP B,2,1
11/04/2026,Penafiel,Academico Viseu,4,3
12/04/2026,Feirense,Vizela,1,0
12/04/2026,Leixoes,Oliveirense,2,0
12/04/2026,Maritimo,Portimonense,1,0
13/04/2026,Lusitânia Lourosa,FC Porto B,1,1
17/04/2026,Academico Viseu,Feirense,3,0
18/04/2026,Pacos Ferreira,Chaves,4,3
18/04/2026,Torreense,Maritimo,1,0
18/04/2026,União de Leiria,Penafiel,4,2
19/04/2026,Portimonense,Lusitânia Lourosa,3,2
19/04/2026,Vizela,Farense,0,2
20/04/2026,FC Porto B,Leixoes,0,3
20/04/2026,Sporting CP B,Felgueiras 1932,0,1
22/04/2026,Oliveirense,Benfica B,3,0
25/04/2026,Farense,Academico Viseu,0,0
25/04/2026,Felgueiras 1932,União de Leiria,2,1
25/04/2026,Leixoes,Portimonense,2,0
26/04/2026,Benfica B,Maritimo,1,2
26/04/2026,Lusitânia Lourosa,Pacos Ferreira,2,0
26/04/2026,Penafiel,FC Porto B,3,0
26/04/2026,Vizela,Sporting CP B,1,0
27/04/2026,Chaves,Oliveirense,2,1
28/04/2026,Feirense,Torreense,0,0
01/05/2026,Maritimo,Leixoes,3,2
01/05/2026,Sporting CP B,Benfica B,0,1
02/05/2026,Academico Viseu,Vizela,0,0
02/05/2026,Oliveirense,Lusitânia Lourosa,0,0
03/05/2026,Pacos Ferreira,Feirense,1,2
03/05/2026,Portimonense,Chaves,3,2
03/05/2026,União de Leiria,Farense,0,3
04/05/2026,FC Porto B,Felgueiras 1932,1,0
04/05/2026,Torreense,Penafiel,3,2
09/05/2026,Benfica B,Academico Viseu,0,2
09/05/2026,Chaves,Leixoes,1,2
09/05/2026,Farense,Pacos Ferreira,1,1
09/05/2026,Feirense,Oliveirense,1,2
09/05/2026,Felgueiras 1932,Portimonense,1,1
09/05/2026,Lusitânia Lourosa,Torreense,1,2
09/05/2026,Penafiel,Maritimo,1,0
09/05/2026,Sporting CP B,FC Porto B,0,1
09/05/2026,Vizela,União de Leiria,1,0
15/05/2026,FC Porto B,Benfica B,2,0
15/05/2026,Maritimo,Chaves,1,3
16/05/2026,Academico Viseu,Sporting CP B,0,0
16/05/2026,Torreense,Vizela,4,0
17/05/2026,Leixoes,Lusitânia Lourosa,2,1
17/05/2026,Oliveirense,Felgueiras 1932,1,5
17/05/2026,Pacos Ferreira,Penafiel,2,1
17/05/2026,Portimonense,Farense,1,0
17/05/2026,União de Leiria,Feirense,2,2
23/05/2026,Farense,CF Os Belenenses,1,0
30/05/2026,CF Os Belenenses,Farense,0,0
