Date,HomeTeam,AwayTeam,FTHG,FTAG
23/02/2025,Hoffenheim,Stuttgart,1,1
28/02/2025,Stuttgart,Bayern Munich,1,3
01/03/2025,Bochum,Hoffenheim,0,1
01/03/2025,Heidenheim,M'gladbach,0,3
01/03/2025,RB Leipzig,Mainz,1,2
01/03/2025,St Pauli,Dortmund,0,2
01/03/2025,Werder Bremen,Wolfsburg,1,2
01/03/2025,Ein Frankfurt,Leverkusen,1,4
02/03/2025,Union Berlin,Holstein Kiel,0,1
02/03/2025,Augsburg,Freiburg,0,0
07/03/2025,M'gladbach,Mainz,1,3
08/03/2025,Bayern Munich,Bochum,2,3
08/03/2025,Dortmund,Augsburg,0,1
08/03/2025,Holstein Kiel,Stuttgart,2,2
08/03/2025,Leverkusen,Werder Bremen,0,2
08/03/2025,Wolfsburg,St Pauli,1,1
08/03/2025,Freiburg,RB Leipzig,0,0
09/03/2025,Ein Frankfurt,Union Berlin,1,2
09/03/2025,Hoffenheim,Heidenheim,1,1
14/03/2025,St Pauli,Hoffenheim,1,0
15/03/2025,Augsburg,Wolfsburg,1,0
15/03/2025,Mainz,Freiburg,2,2
15/03/2025,Union Berlin,Bayern Munich,1,1
15/03/2025,Werder Bremen,M'gladbach,2,4
15/03/2025,RB Leipzig,Dortmund,2,0
16/03/2025,Bochum,Ein Frankfurt,1,3
16/03/2025,Heidenheim,Holstein Kiel,3,1
16/03/2025,Stuttgart,Leverkusen,3,4
28/03/2025,Leverkusen,Bochum,3,1
29/03/2025,Bayern Munich,St Pauli,3,2
29/03/2025,Hoffenheim,Augsburg,1,1
29/03/2025,Holstein Kiel,Werder Bremen,0,3
29/03/2025,M'gladbach,RB Leipzig,1,0
29/03/2025,Wolfsburg,Heidenheim,0,1
29/03/2025,Ein Frankfurt,Stuttgart,1,0
30/03/2025,Freiburg,Union Berlin,1,2
30/03/2025,Dortmund,Mainz,3,1
04/04/2025,Augsburg,Bayern Munich,1,3
05/04/2025,Bochum,Stuttgart,0,4
05/04/2025,Freiburg,Dortmund,1,4
05/04/2025,Heidenheim,Leverkusen,0,1
05/04/2025,Mainz,Holstein Kiel,1,1
05/04/2025,RB Leipzig,Hoffenheim,3,1
05/04/2025,Werder Bremen,Ein Frankfurt,2,0
06/04/2025,St Pauli,M'gladbach,1,1
06/04/2025,Union Berlin,Wolfsburg,1,0
11/04/2025,Wolfsburg,RB Leipzig,2,3
12/04/2025,Bochum,Augsburg,1,2
12/04/2025,Hoffenheim,Mainz,2,0
12/04/2025,Holstein Kiel,St Pauli,1,2
12/04/2025,Leverkusen,Union Berlin,0,0
12/04/2025,M'gladbach,Freiburg,1,2
12/04/2025,Bayern Munich,Dortmund,2,2
13/04/2025,Stuttgart,Werder Bremen,1,2
13/04/2025,Ein Frankfurt,Heidenheim,3,0
19/04/2025,Freiburg,Hoffenheim,3,2
19/04/2025,Heidenheim,Bayern Munich,0,4
19/04/2025,Mainz,Wolfsburg,2,2
19/04/2025,RB Leipzig,Holstein Kiel,1,1
19/04/2025,Werder Bremen,Bochum,1,0
19/04/2025,Union Berlin,Stuttgart,4,4
20/04/2025,Augsburg,Ein Frankfurt,0,0
20/04/2025,Dortmund,M'gladbach,3,2
20/04/2025,St Pauli,Leverkusen,1,1
25/04/2025,Stuttgart,Heidenheim,0,1
26/04/2025,Bayern Munich,Mainz,3,0
26/04/2025,Hoffenheim,Dortmund,2,3
26/04/2025,Holstein Kiel,M'gladbach,4,3
26/04/2025,Leverkusen,Augsburg,2,0
26/04/2025,Wolfsburg,Freiburg,0,1
26/04/2025,Ein Frankfurt,RB Leipzig,4,0
27/04/2025,Bochum,Union Berlin,1,1
27/04/2025,Werder Bremen,St Pauli,0,0
02/05/2025,Heidenheim,Bochum,0,0
03/05/2025,M'gladbach,Hoffenheim,4,4
03/05/2025,RB Leipzig,Bayern Munich,3,3
03/05/2025,St Pauli,Stuttgart,0,1
03/05/2025,Union Berlin,Werder Bremen,2,2
03/05/2025,Dortmund,Wolfsburg,4,0
04/05/2025,Augsburg,Holstein Kiel,1,3
04/05/2025,Freiburg,Leverkusen,2,2
04/05/2025,Mainz,Ein Frankfurt,1,1
09/05/2025,Wolfsburg,Hoffenheim,2,2
10/05/2025,Bochum,Mainz,1,4
