Date,HomeTeam,AwayTeam,FTHG,FTAG
25/10/2025,Cremonese,Atalanta,1,1
26/10/2025,Torino,Genoa,2,1
26/10/2025,Sassuolo,Roma,0,1
26/10/2025,Verona,Cagliari,2,2
26/10/2025,Fiorentina,Bologna,2,2
26/10/2025,Lazio,Juventus,1,0
28/10/2025,Lecce,Napoli,0,1
28/10/2025,Atalanta,Milan,1,1
29/10/2025,Como,Verona,3,1
29/10/2025,Juventus,Udinese,3,1
29/10/2025,Roma,Parma,2,1
29/10/2025,Bologna,Torino,0,0
29/10/2025,Genoa,Cremonese,0,2
29/10/2025,Inter,Fiorentina,3,0
30/10/2025,Cagliari,Sassuolo,1,2
30/10/2025,Pisa,Lazio,0,0
01/11/2025,Udinese,Atalanta,1,0
01/11/2025,Napoli,Como,0,0
01/11/2025,Cremonese,Juventus,1,2
02/11/2025,Verona,Inter,1,2
02/11/2025,Fiorentina,Lecce,0,1
02/11/2025,Torino,Pisa,2,2
02/11/2025,Parma,Bologna,1,3
02/11/2025,Milan,Roma,1,0
03/11/2025,Sassuolo,Genoa,1,2
03/11/2025,Lazio,Cagliari,2,0
07/11/2025,Pisa,Cremonese,1,0
08/11/2025,Como,Cagliari,0,0
08/11/2025,Lecce,Verona,0,0
08/11/2025,Juventus,Torino,0,0
08/11/2025,Parma,Milan,2,2
09/11/2025,Atalanta,Sassuolo,0,3
09/11/2025,Bologna,Napoli,2,0
09/11/2025,Genoa,Fiorentina,2,2
09/11/2025,Roma,Udinese,2,0
09/11/2025,Inter,Lazio,2,0
22/11/2025,Cagliari,Genoa,3,3
22/11/2025,Udinese,Bologna,0,3
22/11/2025,Fiorentina,Juventus,1,1
22/11/2025,Napoli,Atalanta,3,1
23/11/2025,Verona,Parma,1,2
23/11/2025,Cremonese,Roma,1,3
23/11/2025,Lazio,Lecce,2,0
23/11/2025,Inter,Milan,0,1
24/11/2025,Torino,Como,1,5
24/11/2025,Sassuolo,Pisa,2,2
28/11/2025,Como,Sassuolo,2,0
29/11/2025,Genoa,Verona,2,1
29/11/2025,Parma,Udinese,0,2
29/11/2025,Juventus,Cagliari,2,1
29/11/2025,Milan,Lazio,1,0
30/11/2025,Lecce,Torino,2,1
30/11/2025,Pisa,Inter,0,2
30/11/2025,Atalanta,Fiorentina,2,0
30/11/2025,Roma,Napoli,0,1
01/12/2025,Bologna,Cremonese,1,3
06/12/2025,Sassuolo,Fiorentina,3,1
06/12/2025,Inter,Como,4,0
06/12/2025,Verona,Atalanta,3,1
07/12/2025,Cremonese,Lecce,2,0
07/12/2025,Cagliari,Roma,1,0
07/12/2025,Lazio,Bologna,1,1
07/12/2025,Napoli,Juventus,2,1
08/12/2025,Pisa,Parma,0,1
08/12/2025,Udinese,Genoa,1,2
08/12/2025,Torino,Milan,2,3
12/12/2025,Lecce,Pisa,1,0
13/12/2025,Torino,Cremonese,1,0
13/12/2025,Parma,Lazio,0,1
13/12/2025,Atalanta,Cagliari,2,1
14/12/2025,Milan,Sassuolo,2,2
14/12/2025,Fiorentina,Verona,1,2
14/12/2025,Udinese,Napoli,1,0
14/12/2025,Genoa,Inter,1,2
14/12/2025,Bologna,Juventus,0,1
15/12/2025,Roma,Como,1,0
20/12/2025,Lazio,Cremonese,0,0
20/12/2025,Juventus,Roma,2,1
21/12/2025,Cagliari,Pisa,2,2
21/12/2025,Sassuolo,Torino,0,1
21/12/2025,Fiorentina,Udinese,5,1
21/12/2025,Genoa,Atalanta,0,1
27/12/2025,Parma,Fiorentina,1,0
27/12/2025,Lecce,Como,0,3
27/12/2025,Torino,Cagliari,1,2
27/12/2025,Udinese,Lazio,1,1
27/12/2025,Pisa,Juventus,0,2
28/12/2025,Milan,Verona,3,0
28/12/2025,Cremonese,Napoli,0,2
28/12/2025,Bologna,Sassuolo,1,1
28/12/2025,Atalanta,Inter,0,1
29/12/2025,Roma,Genoa,3,1
02/01/2026,Cagliari,Milan,0,1
03/01/2026,Como,Udinese,1,0
03/01/2026,Genoa,Pisa,1,1
03/01/2026,Sassuolo,Parma,1,1
03/01/2026,Juventus,Lecce,1,1
03/01/2026,Atalanta,Roma,1,0
04/01/2026,Lazio,Napoli,0,2
04/01/2026,Fiorentina,Cremonese,1,0
04/01/2026,Verona,Torino,0,3
04/01/2026,Inter,Bologna,3,1
06/01/2026,Pisa,Como,0,3
06/01/2026,Lecce,Roma,0,2
06/01/2026,Sassuolo,Juventus,0,3
07/01/2026,Bologna,Atalanta,0,2
07/01/2026,Napoli,Verona,2,2
07/01/2026,Lazio,Fiorentina,2,2
07/01/2026,Parma,Inter,0,2
07/01/2026,Torino,Udinese,1,2
08/01/2026,Cremonese,Cagliari,2,2
08/01/2026,Milan,Genoa,1,1
10/01/2026,Como,Bologna,1,1
10/01/2026,Udinese,Pisa,2,2
10/01/2026,Roma,Sassuolo,2,0
10/01/2026,Atalanta,Torino,2,0
11/01/2026,Lecce,Parma,1,2
11/01/2026,Fiorentina,Milan,1,1
11/01/2026,Verona,Lazio,0,1
11/01/2026,Inter,Napoli,2,2
12/01/2026,Genoa,Cagliari,3,0
12/01/2026,Juventus,Cremonese,5,0
14/01/2026,Napoli,Parma,0,0
14/01/2026,Inter,Lecce,1,0
15/01/2026,Verona,Bologna,2,3
15/01/2026,Como,Milan,1,3
16/01/2026,Pisa,Atalanta,1,1
17/01/2026,Udinese,Inter,0,1
17/01/2026,Napoli,Sassuolo,1,0
17/01/2026,Cagliari,Juventus,1,0
18/01/2026,Parma,Genoa,0,0
18/01/2026,Bologna,Fiorentina,1,2
18/01/2026,Torino,Roma,0,2
18/01/2026,Milan,Lecce,1,0
19/01/2026,Cremonese,Verona,0,0
19/01/2026,Lazio,Como,0,3
23/01/2026,Inter,Pisa,6,2
